"","WeekOfYear","State","GSV_anxiety","GSV_depression","GSV_insomnia","GSV_suicide","GSV_therapy","GSV_index","GSV_workout","SP","NCases","NDeaths","Unemplyment_claims","Recreation","Grocery","Transit","Parks","Workplace","Residential","Mobility_index","Mobility_index_excl_Mobility","Drug_death"
"1914","45","Indiana",80,78,24,32,79,58.6,77,0.0523483598285627,28266,355,15.422,-7.57142857142857,-3.14285714285714,-7.28571428571429,78.8571428571429,-19.2857142857143,5.28571428571429,7.80952380952381,-6.4,2215
"1918","45","Louisiana",56,65,42,51,61,55,55,0.0523483598285627,5261,110,10.045,-13.7142857142857,-5,-17,-12,-21.7142857142857,4.57142857142857,-10.8095238095238,-10.5714285714286,1847
"1920","45","Maryland",90,50,71,45,86,68.4,54,0.0523483598285627,8376,79,11.396,-16.7142857142857,-8.71428571428571,-39.5714285714286,52.7142857142857,-30.5714285714286,11,-5.30952380952381,-16.9142857142857,2725
"1921","45","Massachusetts",98,69,61,73,78,75.8,56,0.0523483598285627,11692,153,52.659,-19.8571428571429,-10.1428571428571,-49.8571428571429,32.2857142857143,-30.2857142857143,10.7142857142857,-11.1904761904762,-19.8857142857143,2298
"1922","45","Michigan",81,79,46,46,78,66,64,0.0523483598285627,38608,346,16.656,-14,-7,-26.1428571428571,84,-23.4285714285714,7.57142857142857,3.5,-12.6,2720
"1923","45","Minnesota",81,59,38,18,90,57.2,54,0.0523483598285627,30190,181,15.428,-14.4285714285714,-8,-40.8571428571429,63.5714285714286,-26.4285714285714,9.28571428571429,-2.80952380952381,-16.0857142857143,1040
"1924","45","Mississippi",66,81,59,21,74,60.2,67,0.0523483598285627,6473,132,3.364,-7.28571428571429,-5.14285714285714,5.42857142857143,10.1428571428571,-16.8571428571429,3,-1.78571428571429,-4.17142857142857,499
"1925","45","Missouri",83,59,59,42,78,64.2,51,0.0523483598285627,32005,301,8.348,-7,-2,-14.2857142857143,58.2857142857143,-19.5714285714286,5.28571428571429,3.45238095238095,-7.51428571428572,1931
"1928","45","Nevada",59,94,38,37,60,57.6,41,0.0523483598285627,8543,70,7.243,-18.2857142857143,-7.57142857142857,-33.1428571428571,-23,-28.5714285714286,9.14285714285714,-16.9047619047619,-15.6857142857143,887
"1930","45","New Jersey",85,71,53,45,61,63,54,0.0523483598285627,18947,75,12.988,-17.2857142857143,-4.71428571428571,-38.1428571428571,67.1428571428571,-30.8571428571429,10.2857142857143,-2.26190476190476,-16.1428571428571,2873
"1931","45","New Mexico",34,45,76,48,100,60.6,52,0.0523483598285627,7649,161,5.034,-21.5714285714286,-10,-17.5714285714286,-9.85714285714286,-29,10.1428571428571,-12.9761904761905,-13.6,780
"1932","45","New York",78,55,65,50,83,66.2,60,0.0523483598285627,12237,80,43.391,-24,-7.57142857142857,-41,18.8571428571429,-28.2857142857143,9.42857142857143,-12.0952380952381,-18.2857142857143,2813
"1933","45","North Carolina",95,58,84,40,82,71.8,60,0.0523483598285627,17491,246,7.649,-12,-3.42857142857143,-26.5714285714286,33.7142857142857,-23.2857142857143,6.14285714285714,-4.23809523809524,-11.8285714285714,3049
"1935","45","Ohio",88,83,64,43,76,70.8,56,0.0523483598285627,31268,214,25.003,-11.7142857142857,-4.71428571428571,-14.5714285714286,90.7142857142857,-20.2857142857143,6,7.57142857142857,-9.05714285714286,5121
"1936","45","Oklahoma",83,68,52,39,74,63.2,56,0.0523483598285627,17211,168,4.618,-5.85714285714286,-0.142857142857143,-2.14285714285714,22.2857142857143,-18,3.57142857142857,-0.0476190476190477,-4.51428571428571,733
"1937","45","Oregon",68,78,16,49,58,53.8,42,0.0523483598285627,5019,39,5.788,-17.5714285714286,-6.85714285714286,-32.8571428571429,13.1428571428571,-27.5714285714286,8.85714285714286,-10.4761904761905,-15.2,788
"1938","45","Pennsylvania",89,62,100,38,74,72.6,46,0.0523483598285627,21169,203,22.756,-13.2857142857143,-5.14285714285714,-30.2857142857143,55.1428571428571,-24.5714285714286,7.57142857142857,-1.76190476190476,-13.1428571428571,5194
"1940","45","South Carolina",90,77,86,42,81,75.2,55,0.0523483598285627,8234,101,3.286,-8.71428571428571,-3.57142857142857,-8,14.4285714285714,-20.1428571428571,5.14285714285714,-3.47619047619048,-7.05714285714286,1694
"1942","45","Tennessee",77,62,56,32,77,60.8,66,0.0523483598285627,24704,285,6.567,-9.14285714285714,-2.42857142857143,-13.4285714285714,45.8571428571429,-19.7142857142857,5.14285714285714,1.04761904761905,-7.91428571428571,3026
"1943","45","Texas",86,72,70,39,80,69.4,64,0.0523483598285627,61785,940,38.883,-16.2857142857143,-9.57142857142857,-26.1428571428571,-7.14285714285714,-25.4285714285714,8,-12.7619047619048,-13.8857142857143,4066
"1944","45","Utah",85,63,48,57,70,64.6,65,0.0523483598285627,16111,45,3.111,-15,-4.42857142857143,-29.5714285714286,28.5714285714286,-25.8571428571429,8.57142857142857,-6.28571428571429,-13.2571428571429,615
"1946","45","Virginia",65,83,54,46,92,68,64,0.0523483598285627,10059,55,11.088,-14.5714285714286,-4.71428571428571,-31,45,-27.7142857142857,8.85714285714286,-4.02380952380952,-13.8285714285714,2136
"1947","45","Washington",68,58,50,56,82,62.8,73,0.0523483598285627,9416,73,17.642,-20.2857142857143,-10,-44.7142857142857,5.85714285714286,-30.5714285714286,10.5714285714286,-14.8571428571429,-19,1680
"1949","45","Wisconsin",77,77,57,48,79,67.6,55,0.0523483598285627,40487,282,15.605,-16.4285714285714,-3.42857142857143,-20.7142857142857,89.4285714285714,-21.1428571428571,7.85714285714286,5.92857142857143,-10.7714285714286,1518
"1951","46","Alabama",83,74,81,63,70,74.2,51,0.0180508978911474,15076,184,11.813,-11.8571428571429,-4.42857142857143,-10.2857142857143,7.28571428571429,-20.1428571428571,5.42857142857143,-5.66666666666667,-8.25714285714286,960
"1953","46","Arizona",66,73,100,35,75,69.8,50,0.0180508978911474,16193,138,7.154,-17.2857142857143,-11.5714285714286,-23.8571428571429,-17.8571428571429,-29.4285714285714,8.71428571428571,-15.2142857142857,-14.6857142857143,2649
"1955","46","California",90,86,67,49,86,75.6,54,0.0180508978911474,70918,422,168.186,-25.4285714285714,-12,-43.4285714285714,-19.8571428571429,-32.7142857142857,11.5714285714286,-20.3095238095238,-20.4,8940
"1956","46","Colorado",71,55,76,44,75,64.2,53,0.0180508978911474,34476,152,15.266,-23.1428571428571,-9.85714285714286,-39.8571428571429,-16,-31,12,-17.9761904761905,-18.3714285714286,1519
"1957","46","Connecticut",84,67,69,42,71,66.6,66,0.0180508978911474,10520,63,6.641,-16.8571428571429,-8.85714285714286,-32.1428571428571,15.4285714285714,-26,10,-9.73809523809524,-14.7714285714286,1368
"1959","46","Florida",93,56,63,49,86,69.4,57,0.0180508978911474,40922,446,26.931,-22.4285714285714,-14.5714285714286,-40.2857142857143,-33.8571428571429,-28.8571428571429,9,-21.8333333333333,-19.4285714285714,7511
"1960","46","Georgia",93,82,98,49,75,79.4,60,0.0180508978911474,19733,297,29.088,-13.5714285714286,-6.85714285714286,-30.5714285714286,7.85714285714286,-24.2857142857143,7.14285714285714,-10.047619047619,-13.6285714285714,1822
"1961","46","Hawaii",100,56,50,64,69,67.8,43,0.0180508978911474,545,1,4.229,-33.4285714285714,-20,-56.8571428571429,-42.8571428571429,-35.1428571428571,12.4285714285714,-29.3095238095238,-26.6,277
"1963","46","Illinois",85,81,61,49,84,72,62,0.0180508978911474,85629,624,65.596,-23.5714285714286,-5.71428571428571,-40.8571428571429,-3.14285714285714,-29.2857142857143,11.1428571428571,-15.2380952380952,-17.6571428571429,3576
"1964","46","Indiana",64,60,45,26,83,55.6,60,0.0180508978911474,41223,377,18.829,-11.2857142857143,-3.85714285714286,-9.71428571428571,30.1428571428571,-21.2857142857143,6.85714285714286,-1.52380952380952,-7.85714285714286,2215
"1968","46","Louisiana",89,50,61,55,78,66.6,46,0.0180508978911474,11532,96,10.045,-14.8571428571429,-5.28571428571429,-18.7142857142857,-12.1428571428571,-20.7142857142857,4.85714285714286,-11.1428571428571,-10.9428571428571,1847
"1970","46","Maryland",87,52,50,43,81,62.6,45,0.0180508978911474,12285,104,13.803,-19.8571428571429,-9.71428571428571,-41.7142857142857,18,-32.1428571428571,12.4285714285714,-12.1666666666667,-18.2,2725
"1971","46","Massachusetts",84,78,84,61,71,75.6,55,0.0180508978911474,16876,186,30.087,-22,-11.1428571428571,-52,11.8571428571429,-32.4285714285714,12.2857142857143,-15.5714285714286,-21.0571428571429,2298
"1972","46","Michigan",92,72,47,56,79,69.2,67,0.0180508978911474,45640,475,33.941,-17.8571428571429,-7.28571428571429,-30.7142857142857,38.7142857142857,-25.4285714285714,9.14285714285714,-5.57142857142857,-14.4285714285714,2720
"1973","46","Minnesota",96,69,38,31,77,62.2,62,0.0180508978911474,42719,251,22.914,-22.2857142857143,-12.8571428571429,-45.8571428571429,-13.8571428571429,-29.8571428571429,12.8571428571429,-18.6428571428571,-19.6,1040
"1974","46","Mississippi",65,55,31,32,100,56.6,42,0.0180508978911474,8486,147,3.879,-10.4285714285714,-7,3.28571428571429,7.42857142857143,-17.8571428571429,4.28571428571429,-3.38095238095238,-5.54285714285714,499
"1975","46","Missouri",87,57,75,37,91,69.4,56,0.0180508978911474,36612,344,10.616,-10.8571428571429,-3.42857142857143,-16.7142857142857,19,-21.7142857142857,6.85714285714286,-4.47619047619048,-9.17142857142857,1931
"1978","46","Nevada",78,69,29,49,81,61.2,56,0.0180508978911474,10161,58,8.121,-17.4285714285714,-7.28571428571429,-33.8571428571429,-23.8571428571429,-30,9.71428571428571,-17.1190476190476,-15.7714285714286,887
"1980","46","New Jersey",81,70,51,53,67,64.4,56,0.0180508978911474,29018,137,12.205,-21.4285714285714,-7.14285714285714,-41.1428571428571,26,-30.7142857142857,11.7142857142857,-10.452380952381,-17.7428571428571,2873
"1981","46","New Mexico",52,54,26,14,55,40.2,68,0.0180508978911474,9320,211,12.159,-23.1428571428571,-8.71428571428571,-17.1428571428571,-17.1428571428571,-30.8571428571429,11.5714285714286,-14.2380952380952,-13.6571428571429,780
"1982","46","New York",82,78,95,64,80,79.8,61,0.0180508978911474,20327,144,46.821,-26.2857142857143,-8.71428571428571,-43.2857142857143,-4.14285714285714,-30.2857142857143,10.7142857142857,-17,-19.5714285714286,2813
"1983","46","North Carolina",100,72,59,41,84,71.2,56,0.0180508978911474,22992,251,8.588,-14.8571428571429,-5.14285714285714,-30.2857142857143,14.4285714285714,-25.4285714285714,7.57142857142857,-8.95238095238095,-13.6285714285714,3049
"1985","46","Ohio",86,63,87,51,84,74.2,50,0.0180508978911474,47828,205,30.198,-14.5714285714286,-5.42857142857143,-17.5714285714286,45.2857142857143,-22.4285714285714,7.42857142857143,-1.21428571428571,-10.5142857142857,5121
"1986","46","Oklahoma",82,51,60,45,80,63.6,52,0.0180508978911474,23019,212,5.834,-9.71428571428571,-3.14285714285714,-4.85714285714286,5.57142857142857,-20,5.85714285714286,-4.38095238095238,-6.37142857142857,733
"1987","46","Oregon",48,89,47,37,63,56.8,49,0.0180508978911474,6432,31,9.91,-19.2857142857143,-8.28571428571429,-35.2857142857143,1,-29.4285714285714,10.1428571428571,-13.5238095238095,-16.4285714285714,788
"1988","46","Pennsylvania",80,86,54,42,75,67.4,57,0.0180508978911474,35043,292,26.983,-16.5714285714286,-6.42857142857143,-34.2857142857143,17.2857142857143,-26,8.71428571428571,-9.54761904761905,-14.9142857142857,5194
"1990","46","South Carolina",97,72,30,58,100,71.4,49,0.0180508978911474,9840,123,3.361,-11.1428571428571,-5.42857142857143,-10,0.285714285714286,-20.1428571428571,6,-6.73809523809524,-8.14285714285714,1694
"1992","46","Tennessee",80,92,32,39,76,63.8,61,0.0180508978911474,32423,321,7.295,-10.2857142857143,-3.14285714285714,-14.8571428571429,30.1428571428571,-20.8571428571429,6,-2.16666666666667,-8.62857142857143,3026
"1993","46","Texas",91,87,68,35,100,76.2,62,0.0180508978911474,74287,1071,38.915,-16.5714285714286,-9,-26.4285714285714,-8.85714285714286,-26,8.28571428571429,-13.0952380952381,-13.9428571428571,4066
"1994","46","Utah",70,77,50,72,89,71.6,68,0.0180508978911474,21187,59,3.046,-17.7142857142857,-6.42857142857143,-34.5714285714286,-2.14285714285714,-28.2857142857143,10.8571428571429,-13.047619047619,-15.2285714285714,615
"1996","46","Virginia",83,81,69,55,80,73.6,69,0.0180508978911474,11160,92,12.234,-16.8571428571429,-7,-33,22.1428571428571,-29,10.1428571428571,-8.92857142857143,-15.1428571428571,2136
"1997","46","Washington",91,51,68,58,90,71.6,74,0.0180508978911474,13167,80,31.141,-20.4285714285714,-9.85714285714286,-46.5714285714286,-1.85714285714286,-31.8571428571429,11.5714285714286,-16.5,-19.4285714285714,1680
"1999","46","Wisconsin",91,58,58,42,78,65.4,59,0.0180508978911474,48014,359,16.72,-21.7142857142857,-7,-27.5714285714286,15.8571428571429,-22.5714285714286,10.1428571428571,-8.80952380952381,-13.7428571428571,1518
"2001","47","Alabama",41,63,22,61,55,48.4,58,0.00716990854765015,16325,183,7.061,-12,-1.57142857142857,-6.14285714285714,6.42857142857143,-17.7142857142857,4.85714285714286,-4.35714285714286,-6.51428571428572,960
"2003","47","Arizona",63,75,46,41,64,57.8,51,0.00716990854765015,24250,162,5.569,-18.2857142857143,-10.1428571428571,-22.8571428571429,-18,-27.2857142857143,8.57142857142857,-14.6666666666667,-14,2649
"2005","47","California",77,66,60,40,62,61,53,0.00716990854765015,109034,620,130.383,-27.8571428571429,-11.1428571428571,-43.8571428571429,-22.8571428571429,-31.5714285714286,11.7142857142857,-20.9285714285714,-20.5428571428571,8940
"2006","47","Colorado",68,66,58,35,63,58,52,0.00716990854765015,37451,260,17.171,-23.4285714285714,-8.28571428571429,-37.7142857142857,-0.571428571428571,-31.5714285714286,11.5714285714286,-15,-17.8857142857143,1519
"2007","47","Connecticut",65,43,89,37,70,60.8,64,0.00716990854765015,12824,91,5.949,-17,-7.71428571428571,-31.7142857142857,9.42857142857143,-25.2857142857143,10,-10.3809523809524,-14.3428571428571,1368
"2009","47","Florida",78,47,45,41,68,55.8,65,0.00716990854765015,53541,458,23.063,-20.1428571428571,-11.4285714285714,-34.8571428571429,-29.5714285714286,-24.4285714285714,6.71428571428571,-18.952380952381,-16.8285714285714,7511
"2010","47","Georgia",83,66,50,33,61,58.6,59,0.00716990854765015,24143,241,19.183,-13.2857142857143,-4.42857142857143,-26.5714285714286,8.14285714285714,-22.8571428571429,6.71428571428571,-8.71428571428572,-12.0857142857143,1822
"2011","47","Hawaii",43,37,17,28,68,38.6,43,0.00716990854765015,660,10,3.543,-34.1428571428571,-20.4285714285714,-55.2857142857143,-47.8571428571429,-31.2857142857143,11.7142857142857,-29.547619047619,-25.8857142857143,277
"2013","47","Illinois",86,50,48,41,66,58.2,55,0.00716990854765015,82682,889,74.131,-25,-5.42857142857143,-40.2857142857143,-1.71428571428571,-28.8571428571429,11.1428571428571,-15.0238095238095,-17.6857142857143,3576
"2014","47","Indiana",72,53,85,36,63,61.8,71,0.00716990854765015,43764,533,20.575,-13.1428571428571,-3.28571428571429,-9.71428571428571,21,-21,7.42857142857143,-3.11904761904762,-7.94285714285714,2215
"2018","47","Louisiana",57,32,18,21,50,35.6,61,0.00716990854765015,15679,128,11.78,-15.2857142857143,-3.57142857142857,-17,-14.7142857142857,-20.2857142857143,4.85714285714286,-11,-10.2571428571429,1847
"2020","47","Maryland",94,61,52,52,67,65.2,53,0.00716990854765015,16141,150,9.29,-20.5714285714286,-8.57142857142857,-40.1428571428571,13,-31,12.4285714285714,-12.4761904761905,-17.5714285714286,2725
"2021","47","Massachusetts",58,70,62,47,60,59.4,51,0.00716990854765015,18575,189,24.178,-23.5714285714286,-11.1428571428571,-51.1428571428571,-0.285714285714286,-30.5714285714286,12,-17.452380952381,-20.8857142857143,2298
"2022","47","Michigan",76,51,37,49,62,55,66,0.00716990854765015,42456,651,22.965,-25,-7,-33.1428571428571,29.4285714285714,-28.4285714285714,10.5714285714286,-8.92857142857143,-16.6,2720
"2023","47","Minnesota",60,67,91,26,57,60.2,63,0.00716990854765015,46576,336,24.527,-22.7142857142857,-10.5714285714286,-45,-2.71428571428571,-30,13.1428571428571,-16.3095238095238,-19.0285714285714,1040
"2024","47","Mississippi",56,65,63,29,53,53.2,48,0.00716990854765015,8269,171,3.373,-10.7142857142857,-5.28571428571429,7.71428571428571,4.85714285714286,-17.1428571428571,4.14285714285714,-2.73809523809524,-4.25714285714286,499
"2025","47","Missouri",67,56,54,36,69,56.4,52,0.00716990854765015,32876,409,8.595,-13,-1.71428571428571,-15.7142857142857,18,-20.8571428571429,6.85714285714286,-4.4047619047619,-8.88571428571429,1931
"2028","47","Nevada",79,58,29,47,64,55.4,57,0.00716990854765015,13705,108,6.442,-19.8571428571429,-7.28571428571429,-35.1428571428571,-25.8571428571429,-29.7142857142857,9.85714285714286,-18,-16.4285714285714,887
"2030","47","New Jersey",89,67,94,37,62,69.8,48,0.00716990854765015,31074,195,13.546,-21.7142857142857,-5,-40.7142857142857,19.4285714285714,-29.8571428571429,11.5714285714286,-11.047619047619,-17.1428571428571,2873
"2031","47","New Mexico",55,49,28,34,56,44.4,52,0.00716990854765015,17695,208,8.337,-38.2857142857143,-10.2857142857143,-16,-17.7142857142857,-36.4285714285714,13.5714285714286,-17.5238095238095,-17.4857142857143,780
"2032","47","New York",82,51,63,42,67,61,61,0.00716990854765015,23305,182,45.863,-27.4285714285714,-8,-43.4285714285714,-10.2857142857143,-28.8571428571429,10.7142857142857,-17.8809523809524,-19.4,2813
"2033","47","North Carolina",67,56,63,49,68,60.6,50,0.00716990854765015,25451,265,6.391,-14,-2,-28,18.2857142857143,-22.4285714285714,6.42857142857143,-6.95238095238095,-12,3049
"2035","47","Ohio",77,73,50,40,66,61.2,53,0.00716990854765015,53323,274,27.786,-18.1428571428571,-6,-18.5714285714286,19,-22,8.28571428571429,-6.23809523809524,-11.2857142857143,5121
"2036","47","Oklahoma",42,46,20,34,52,38.8,77,0.00716990854765015,22808,262,3.541,-11.7142857142857,-1.71428571428571,-3,3,-20.7142857142857,6.42857142857143,-4.61904761904762,-6.14285714285714,733
"2037","47","Oregon",57,67,33,51,42,50,48,0.00716990854765015,8290,59,15.371,-26.2857142857143,-9.14285714285714,-36.1428571428571,-0.142857142857143,-31.1428571428571,10.8571428571429,-15.3333333333333,-18.3714285714286,788
"2038","47","Pennsylvania",82,80,58,38,69,65.4,53,0.00716990854765015,45071,530,23.878,-18.4285714285714,-5.57142857142857,-34.8571428571429,8.14285714285714,-25.5714285714286,9.28571428571429,-11.1666666666667,-15.0285714285714,5194
"2040","47","South Carolina",59,64,46,38,56,52.6,40,0.00716990854765015,11130,129,2.567,-10,-2.14285714285714,-6.14285714285714,4.14285714285714,-18,5.14285714285714,-4.5,-6.22857142857143,1694
"2042","47","Tennessee",73,76,70,35,56,62,59,0.00716990854765015,34155,409,6.186,-11.5714285714286,-1.71428571428571,-12.4285714285714,22.1428571428571,-19.4285714285714,5.85714285714286,-2.85714285714286,-7.85714285714286,3026
"2043","47","Texas",85,57,73,33,63,62.2,59,0.00716990854765015,85214,1192,24.792,-17.1428571428571,-8.42857142857143,-24.7142857142857,-13.5714285714286,-25,8.28571428571429,-13.4285714285714,-13.4,4066
"2044","47","Utah",58,45,10,68,44,45,54,0.00716990854765015,23368,75,2.385,-16.5714285714286,-4.42857142857143,-31.5714285714286,15.4285714285714,-27.4285714285714,10,-9.09523809523809,-14,615
"2046","47","Virginia",66,45,26,69,63,53.8,59,0.00716990854765015,16401,137,8.606,-17.4285714285714,-4.42857142857143,-31,20.2857142857143,-27,9.57142857142857,-8.33333333333333,-14.0571428571429,2136
"2047","47","Washington",63,64,35,48,73,56.6,57,0.00716990854765015,14552,100,23.26,-27.8571428571429,-11.5714285714286,-48.5714285714286,-4.28571428571429,-32.7142857142857,12.5714285714286,-18.7380952380952,-21.6285714285714,1680
